OBJECTID,survey_id,Admin 0 name,Admin 0 ISO3,Admin 1 PCODE,Admin 1 name,Admin 2 PCODE,Admin 2 name,Admin 3 PCODE,Admin 3 name,survey_date,round,call duration,respondent age range,respondent gender,hh agricultural activity,hh head gender,hh head education,hh source of water,hh toilet type,hh source of light,hh residence type,hh size range,hh head marital status,hh head age range,hh main income source,hh main income amount,hh main income compare,hh second income source,hh second income amount,hh second income compare,hh third income source,hh third income amount,hh third income compare,tot_income,covid impact on goods transport,covid impact on market access,covid impact on border closure,covid restriction stayhome,covid restriction no gatherings,covid impact on food distri channels closure,covid impact other,hh not impacted by covid,covid impact not aware,covid impact refusal,hh not impacted by shocks,hh shock sickness or accident or death,hh shock lost job or work opportunity,other intra hh shock,hh shock b/c higherfoodprices,hh shock b/c higherfuelprices,hh shock cantworkordobusiness,other economic hh shock ,hh shock pest outbreak,hh shock plant disease,hh shock animal disease,hh shock no access pasture,other hh shock crop livestock,hh shock b/c cold temp or hail,hh shock flood,hh shock hurricane,hh shock drought,hh shock earthquake,hh shock landslides,hh shock fire natural,hh shock other nat hazard ,hh shock violence insec conf,hh shock theft of prod assets,hh shock fire man,hh shock other man hazard,hh shock not aware,hh shock refusal,hh main crop,hh crop landsize,hh crop source of water,hh seed source ownprod,hh seed source market,hh seed source company,hh seed source free dist,hh seed source seed bank,hh seed source gov,hh seed source other,hh seed source not aware,hh seed source refusal,crop area change,crop harvest change,crop prod difficulty,crop prod difficulty plantdisease,crop prod diff seedquality,crop prod diff lostordamaged,crop prod diff naplot,crop prod diff nafertilizer,crop prod diff naseeds,crop prod diff nainsecticides,crop prod diff nalabour,crop prod diff namachinery,crop prod diff nafuelorelect,crop prod diff soilerosion,crop prod diff irrigation,crop prod diff other,crop prod diff not aware,crop prod diff refusal,crop sale difficulty,crop sale diff marketingcost,crop sale diff damagelosses,crop sale diff lowdemand,crop sale diff lowprice,crop sale diff processprod,crop sale diff other,crop sale diff not aware,crop sale diff refusal,crop salesprice compare,ls main,ls number lastyr,ls number now,ls number difference,ls number increased,ls number decreased,ls number no significant change,ls number inc didnotsellasmany,ls number inc moreborn,ls number inc purchbarterdmore,ls number inc receivedfree,ls number dec animalsdied,ls number dec soldmoregoodprice,ls number dec soldmoredistsale,ls number dec anmlescloststolen,ls number dec killedorgaveanimal,ls number inc dec other,ls number inc dec not aware,ls number inc dec refusal,ls food supply openpasture,ls food supply commonpasture,ls food supply fieldselfprodfod,ls food supply purchased,ls food supply other,ls food supply not aware,ls food supply refusal,ls prod difficulty,ls prod diff feedpurchase,ls prod diff constaccesstopasture,ls prod diff constaccesstowater,ls prod diff accessvetserv,ls prod diff accessvetinp,ls prod diff ls diseases,ls prod diff theftorinsecurity,ls prod diff pooraccesstolsmarket,ls prod diff noaccesstocredit,ls prod diff lackoflabour,ls prod diff other,ls prod diff not aware,ls prod diff refusal,ls main animalorprod sold,ls sales difficulty,ls sales diff smallerprofits,ls sales diff damageandlosses,ls sales diff lowdemand,ls sales diff lowprices,ls sales diff slaughterhouse,ls sales diff processing,ls sales diff other,ls sales diff not aware,ls sales diff refusal,ls sales price compare,fish main acti coastal,fish main acti opensea,fish main acti freshwater,fish main acti aquaculture,fish main acti not aware,fish main acti refusal,fish prod compare,fish prod difficulty,fish prod diff findfish,fish prod diff covid,fish prod diff fuel,fish prod diff inputs,fish prod diff labour,fish prod diff other,fish prod diff not aware,fish prod diff refusal,fish input diff feed or bait,fish input diff net,fish input diff gear,fish input diff ice,fish input diff fuel,fish input diff boatrepairs,fish input diff other,fish input diff not aware,fish input diff refusal,main fishprod sold,fish sale difficulty,fish sale diff smallerprofits,fish sale diff damageandlosses,fish sale diff lowdemand,fish sale diff lowprices,fish sale diff processing,fish sale diff other,fish sale diff not aware,fish sale diff refusal,fish sale price compare,fies worried,fies healthy,fies fewfoods,fies skipped meal,fies ateless,fies ranout_hhs,fies hungry_hhs,fies wholeday_hhs,prob food insec moderate,prob food insec severe,fcs,fcs_staple_days,fcs_pulses_days,fcs_fruit_days,fcs_meat_fish_days,fcs_dairy_days,fcs_sugar_days,fcs_oil_days,fcg,hhs,hhg,cs hh stress assets sale,cs hh stress spent savings,cs hh stress soldmoreanimals,cs hh stress eatelsewhere,cs hh stress borrowedorhelped,cs hh stress credit,cs hh stress borrowed money,cs hh stress changed school,cs hh crisis sold prodassets,cs hh crisis no school,cs hh crisis reduced health exp,cs hh crisis harv immature crops,cs hh crisis consumed seed stocks,cs hh crisis decr agric input exp,cs hh emergency sold house,cs hh emergency begged,cs hh emergency illegal,cs hh emergency sold last female,cs hh emergency hh migration,lcsi,rcsi_less_preferred_foods,rcsi_borrowed_food,rcsi_limit_portions,rcsi_restrict_adult_consumption,rcsi_reduce_number_meals,rcsi_score,rcsi_class,hdds cereals,hdds rootstubers,hdds vegetables,hdds fruits,hdds meat,hdds eggs,hdds fish,hdds legumes,hdds milk or dairy prod,hdds oils,hdds sugar,hdds condiments,hdds_score,hdds_class,hh need,hh need seeds,hh need fertilizers,hh need pesticides,hh need tools,hh need accesstoirrigationwater,hh need accesstoland,hh need animalfeed,hh need veterinaryservices,hh need veterinaryinputs,hh need animalsalemingarantdprice,hh need restockinganimals,hh need supportforprocessprod,hh need supptransofanimalsorprod,hh need acstomechanisedequipprod,hh need marketingsupport,hh need cashorfoodassistance,hh need loans,hh need storageequipmentorfaci,hh need techsupporextensionserv,hh need landrehabilitation,hh need fishequiorothersuppforfish,hh need infoonsafetymeasures,hh need other,hh need not aware,hh need refusal,hh need received food,hh need received cashvouchers,hh need received seeds,hh need received extensionservices,hh need received livestockfeed,hh need received other,hh need received noassistreceived,hh need received not aware,hh need received refusal,callback,language,weight_final,GlobalID
296715,UPS-8627791266827820778,Zimbabwe,ZWE,ZW17,Midlands,ZW1702,GOKWE NORTH,,,9/29/2021 12:00:00 AM,3,26,49-56,1,3,1,3,3,2,4,,-,,-,13,10080,5,4,12600,5,19,,,22680,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,30,46,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0.49646011,0.00381564,,,,,,,,,,0,,,2,2,2,,1,,,2,,,,2,2,,2,2,,2,1,,,,,,,,1,0,1,0,0,0,0,1,0,1,1,1,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.493819,e450087c-19f8-4f73-994d-375c76dc2439
296716,UPS2106717250984839950,Zimbabwe,ZWE,ZW12,Mashonaland Central,ZW1201,BINDURA,,,10/6/2021 12:00:00 AM,3,20,42-49,1,2,1,3,3,2,2,,-,,-,13,62000,4,4,,5,19,,,62000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50,35,-15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,2,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,0,0,0,,,,,,,,,,,,0,,,2,2,2,,2,,,2,,,,2,2,,2,2,,2,0,,,,,,,,1,0,0,0,1,1,1,1,0,0,1,1,7,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.3014542,d86008b2-8363-472c-a02d-16ed5ca052ff
296717,UPS1087287259564798573,Zimbabwe,ZWE,ZW15,Matabeleland North,ZW1503,HWANGE,,,10/11/2021 12:00:00 AM,3,17,56-63,1,3,1,2,3,2,3,,-,,-,11,9570,4,19,,,19,,,9570,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,,,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0.49646011,0.00381564,,,,,,,,,,0,,,4,2,2,,1,,,2,,,,2,4,,2,2,,2,1,,,,,,,,1,0,1,0,0,0,0,1,0,1,0,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,3.084029,be110c12-083e-4177-ad87-e5030aaac66e
296718,UPS2683082773831341971,Zimbabwe,ZWE,ZW16,Matabeleland South,ZW1604,GWANDA,,,10/12/2021 12:00:00 AM,3,17,28-35,1,1,1,3,1,1,1,,-,,-,13,18000,4,14,15000,4,19,,,33000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,2,,,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0.49646011,0.00381564,,,,,,,,,,1,,,2,2,2,,2,,,2,,,,2,2,,2,2,,2,0,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,10,0.05852919,c3137082-b0f1-419d-93f4-6947556dbcb5
296719,UPS237961635075920313,Zimbabwe,ZWE,ZW11,Manicaland,ZW1105,MUTARE DISTRICT,,,10/11/2021 12:00:00 AM,3,14,35-42,2,4,2,3,2,4,1,,-,,-,6,,3,19,,,19,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,3,0,0.99993026,0.64469638,,,,,,,,,,4,,,1,2,1,,1,,,2,,,,4,4,,1,1,,2,3,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,0,0,0,0,1,9,1.1321616,83d431c8-c2d2-412a-bb0c-2b31294c8db9
296720,UPS-1894273393614886073,Zimbabwe,ZWE,ZW13,Mashonaland East,ZW1304,MARONDERA,,,10/6/2021 12:00:00 AM,3,25,77-84,2,4,2,1,3,2,3,,-,,-,17,,5,19,,,19,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0.49646011,0.00381564,,,,,,,,,,1,,,2,2,2,,1,,,2,,,,2,2,,1,2,,2,3,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,0,0,0,0,1,9,0.94885558,b14e341a-45a1-45c5-bea3-9a381cc20607
296721,UPS1171248786872372877,Zimbabwe,ZWE,ZW17,Midlands,ZW1702,GOKWE NORTH,,,9/29/2021 12:00:00 AM,3,20,28-35,2,1,1,2,3,5,4,,-,,-,15,8400,3,19,,,19,,,8400,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,,,,,,,,,,,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,3,0,0,0.98945823,0.08908408,,,,,,,,,,2,,,4,4,4,,4,,,4,,,,4,4,,1,4,,2,3,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.2689458,59d635f3-f459-469b-80fb-f30d09c8f675
296722,UPS5811999761657597276,Zimbabwe,ZWE,ZW18,Masvingo,ZW1805,MASVINGO,,,10/9/2021 12:00:00 AM,3,15,28-35,1,3,1,4,3,2,4,,-,,-,1,35000,2,18,35000,4,19,,,70000,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,4,1,3,0,-3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0.20759898,0.00093831,,,,,,,,,,0,,,1,2,2,,2,,,2,,,,2,2,,2,2,,2,1,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,0.44807082,613aac7d-9544-4c36-9f56-115434f7509f
296723,UPS2527811591874791181,Zimbabwe,ZWE,ZW15,Matabeleland North,ZW1501,BINGA,,,10/12/2021 12:00:00 AM,3,19,42-49,2,3,1,4,1,2,2,,-,,-,3,3000,4,19,,,19,,,3000,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,4,4,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,2,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,0,0.98945823,0.08908408,,,,,,,,,,2,,,1,1,1,,1,,,2,,,,1,2,,2,1,,2,3,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0.06546287,dfa544e8-a829-4352-9454-817d739bfb81
296724,UPS8389915630053643437,Zimbabwe,ZWE,ZW17,Midlands,ZW1704,GWERU,,,10/2/2021 12:00:00 AM,3,16,28-35,1,1,1,3,3,5,2,,-,,-,2,5999,4,19,,,19,,,5999,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,0.99993026,0.64469638,,,,,,,,,,4,,,1,1,1,,1,,,1,,,,1,1,,1,1,,1,3,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,1,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,0.60635227,5cfea74f-f995-4d1b-b30c-b8363922efd3
296725,UPS-7853305557135647580,Zimbabwe,ZWE,ZW11,Manicaland,ZW1105,MUTARE DISTRICT,,,10/1/2021 12:00:00 AM,3,14,14-21,2,4,2,3,1,1,1,,-,,-,13,12000,5,19,,,19,,,12000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0.20759898,0.00093831,,,,,,,,,,0,,,1,2,2,,2,,,2,,,,2,2,,2,2,,2,1,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,0,0,0,0,1,9,0.97396165,569ca8a4-4b8b-4397-b3ac-cbd0775b68d7
296726,UPS7728829998246876162,Zimbabwe,ZWE,ZW14,Mashonaland West,ZW1402,HURUNGWE,,,10/4/2021 12:00:00 AM,3,22,63-70,1,3,1,1,3,3,3,,-,,-,1,2000,4,4,1000,2,19,,,3000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,45,51,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,3,0,2,0.99838968,0.21227773,,,,,,,,,,3,,,1,2,2,,1,,,2,,,,1,1,,2,1,,2,3,,,,,,,,1,1,1,0,1,1,0,0,1,1,1,1,9,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,9,2.6941061,13d3dab7-418b-4897-addd-605a76be762e
296727,UPS1137938905912675002,Zimbabwe,ZWE,ZW16,Matabeleland South,ZW1604,GWANDA,,,10/3/2021 12:00:00 AM,3,15,77-84,2,1,2,2,3,2,2,,-,,-,17,1500,4,19,,,19,,,1500,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,2,,,,,,,,,,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,0.99993026,0.64469638,,,,,,,,,,3,,,1,1,1,,1,,,1,,,,1,1,,2,2,,2,2,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,9,1.3870666,f7086800-d67a-4000-9d76-d2300aa3c36b
296728,UPS816532702291665488,Zimbabwe,ZWE,ZW11,Manicaland,ZW1105,MUTARE DISTRICT,,,10/4/2021 12:00:00 AM,3,20,28-35,1,4,1,3,2,1,1,,-,,-,14,78633,5,19,,,19,,,78633,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0.20759898,0.00093831,,,,,,,,,,0,,,1,4,2,,1,,,2,,,,4,1,,2,2,,2,2,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,1,0,0,1,9,0.97396165,f2f01dd1-2448-407a-b1d5-42f7579b1756
296729,UPS-684309240521142779,Zimbabwe,ZWE,ZW14,Mashonaland West,ZW1404,KARIBA,,,10/10/2021 12:00:00 AM,3,28,35-42,1,3,1,3,6,5,4,,-,,-,1,1000,2,19,,,19,,,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,2,2,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,4,2,25,4,-21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,3,3,0.99852167,0.92858489,,,,,,,,,,6,,,1,1,1,,1,,,4,,,,4,1,,1,2,,1,3,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.2678146,db48bfdd-e616-41a6-ad1c-63f18c84c84e
296730,UPS3008748603723993899,Zimbabwe,ZWE,ZW13,Mashonaland East,ZW1306,MUREHWA,,,10/6/2021 12:00:00 AM,3,13,63-70,2,1,1,2,7,2,3,,-,,-,2,5040,3,19,,,19,,,5040,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,1,,,,,,,,,,,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,1,2,2,,2,,,2,,,,2,2,,2,2,,2,1,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,0.99380851,46e06d27-2f25-44e1-851e-baea57f77442
296731,UPS8047572805208961058,Zimbabwe,ZWE,ZW14,Mashonaland West,ZW1401,CHEGUTU,,,10/10/2021 12:00:00 AM,3,18,28-35,1,1,1,2,3,2,3,,-,,-,1,5040,2,19,,,19,,,5040,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0.94279845,0.03267733,,,,,,,,,,2,,,2,2,2,,1,,,2,,,,1,1,,2,2,,2,2,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,1,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.3866723,dcd028a7-02a1-40fc-bc6b-a32f59272b19
296732,UPS-2300050703671122606,Zimbabwe,ZWE,ZW14,Mashonaland West,ZW1421,CHINHOYI,,,10/1/2021 12:00:00 AM,3,24,42-49,1,4,1,3,3,1,1,,-,,-,16,3000,4,9,3000,4,19,,,6000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,3,3,0.99993026,0.64469638,,,,,,,,,,5,,,1,1,1,,1,,,1,,,,2,2,,1,1,,1,3,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,1,0,0,1,9,0.60944259,b28f1320-88cc-46a8-a032-a27219bf177d
296733,UPS-3160327458495649841,Zimbabwe,ZWE,ZW16,Matabeleland South,ZW1604,GWANDA,,,10/11/2021 12:00:00 AM,3,14,28-35,2,4,2,3,1,5,4,,-,,-,8,5000,4,19,,,19,,,5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,3,3,0.99993026,0.64469638,,,,,,,,,,4,,,1,1,1,,1,,,1,,,,2,1,,2,2,,2,2,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,1,0,0,1,10,0.24934372,ed551959-59c0-4f71-b952-e362891d6100
296734,UPS-7844961174390125200,Zimbabwe,ZWE,ZW12,Mashonaland Central,ZW1205,MOUNT DARWIN,,,10/10/2021 12:00:00 AM,3,14,49-56,1,3,1,3,3,2,1,,-,,-,19,,,19,,,19,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,,,,,,,,,,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,47,60,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,2,2,2,,2,,,2,,,,2,2,,2,2,,2,0,,,,,,,,1,1,1,1,1,0,0,0,0,1,1,1,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,9,1.2004218,2b17c195-4362-48b7-ae26-8218d1284772
